full_text,favorite_count,retweet_count,created_at,cleaned_text,translated_text
Korupsi timah 271T biang kerok kemunduran negara. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/vMJTL2VsJO,0,0,Sat May 25 02:50:30 +0000 2024,korupsi timah t biang kerok kemunduran negara jangankorbankan uangrakyat,"Tin corruption is a loss for the country, don't sacrifice people's money"
Korupsi timah 271T harus dihukum sesuai dengan hukum yang berlaku. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/X4DAaruC8G,0,0,Sat May 25 02:50:28 +0000 2024,korupsi timah t dihukum sesuai hukum berlaku jangankorbankan uangrakyat,"Tin corruption is the root cause of the country's decline, don't sacrifice people's money"
Korupsi timah 271T perbuatan yang tidak bisa diampuni. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/0sEl9sOQ0s,0,0,Sat May 25 02:50:27 +0000 2024,korupsi timah t perbuatan diampuni jangankorbankan uangrakyat,tin corruption t act forgiven do not sacrifice people's money
@JumatiB Korupsi timah negara rugi besar. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:50:26 +0000 2024,korupsi timah negara rugi jangankorbankan uangrakyat,"Tin corruption is evidence of weak law, don't sacrifice people's money"
Tindakan korupsi timah 271T harus ditindak tegas. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:50:26 +0000 2024,tindakan korupsi timah t ditindak jangankorbankan uangrakyat,"Tin corruption actions must be prosecuted, don't sacrifice people's money"
Jangan biarkan korupsi timah 271T menghancurkan harapan kita. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:50:25 +0000 2024,biarkan korupsi timah t menghancurkan harapan jangankorbankan uangrakyat,"Tin corruption is unreasonable, don't sacrifice people's money"
@tommpratama Semua pada tutup mata sama korupsi Timah 271T publik yang dirugikan! #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:50:23 +0000 2024,tutup mata korupsi timah t publik dirugikan jangankorbankan uangrakyat,"Let tin corruption destroy the country, don't sacrifice people's money"
Korupsi timah 271T adalah bukti bahwa masih banyak pejabat yang tidak bertanggung jawab dalam mengelola keuangan negara. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/FpqrjPgamH,0,0,Sat May 25 02:50:21 +0000 2024,korupsi timah t bukti pejabat bertanggung mengelola keuangan negara jangankorbankan uangrakyat,"let tin corruption destroy hope, don't sacrifice people's money"
Jangan biarkan korupsi timah terus merusak negara kita. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/J2Vavy0SRk,0,0,Sat May 25 02:50:20 +0000 2024,biarkan korupsi timah merusak negara jangankorbankan uangrakyat,"Let tin corruption destroy the country, don't sacrifice people's money"
Rakyat menuntut keadilan dan transparansi dalam penanganan kasus korupsi timah 271T untuk memulihkan kepercayaan publik. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/KxfC7lMo4h,0,0,Sat May 25 02:50:19 +0000 2024,rakyat menuntut keadilan transparansi penanganan korupsi timah t memulihkan kepercayaan publik jangankorbankan uangrakyat,"The people demand justice, transparency in handling tin corruption, restoring public trust, don't sacrifice people's money"
@JumatiB Korupsi timah 271T ga masuk akal #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:50:15 +0000 2024,korupsi timah t ga masuk akal jangankorbankan uangrakyat,Tin corruption is a serious threat to the country's progress. Don't sacrifice people's money.
@JumatiB Korupsi timah mencuri 271 triliun: Kepercayaan rakyat dirampas. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:50:14 +0000 2024,korupsi timah mencuri triliun kepercayaan rakyat dirampa jangankorbankan uangrakyat,"Let tin corruption destroy the country, don't sacrifice people's money"
Korupsi timah 271T ketika keserakahan tak mengenal batas. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:50:13 +0000 2024,korupsi timah t keserakahan mengen bata jangankorbankan uangrakyat,"let's unite against tin corruption, don't sacrifice people's money"
Kerugian sebesar 271 triliun akibat korupsi timah adalah pelecehan terhadap kepercayaan publik. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/3tevaqyKA0,0,0,Sat May 25 02:50:11 +0000 2024,kerugian triliun akibat korupsi timah pelecehan kepercayaan publik jangankorbankan uangrakyat,trillions gone tin corruption let's unite to fight don't sacrifice people's money
Korupsi timah 271T adalah ancaman serius bagi kemajuan negara. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:50:09 +0000 2024,korupsi timah t ancaman seriu kemajuan negara jangankorbankan uangrakyat,"Tin corruption damages public trust in the government, don't sacrifice people's money"
271 triliun raib karena korupsi timah mari bersama kita bersatu melawan. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/0BWlfHoGJ0,0,0,Sat May 25 02:50:08 +0000 2024,triliun raib korupsi timah mari bersatu melawan jangankorbankan uangrakyat,"trillions in losses due to tin corruption, abuse of public trust, don't sacrifice people's money"
Ayo bersatu melawan korupsi timah 271T untuk masa depan yang lebih baik #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/1hfqUXVhz5,0,0,Sat May 25 02:50:06 +0000 2024,ayo bersatu melawan korupsi timah t jangankorbankan uangrakyat,"trillions in losses due to tin corruption, abuse of public trust, don't sacrifice people's money"
Korupsi timah 271T merusak kepercayaan masyarakat terhadap pemerintah. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:50:01 +0000 2024,korupsi timah t merusak kepercayaan masyarakat pemerintah jangankorbankan uangrakyat,"Tin corruption steals trillions of people's trust, don't sacrifice people's money"
Negara harus menunjukkan komitmen yang kuat dalam menanggulangi korupsi timah 271T! #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/SMPJJhC9oj,0,0,Sat May 25 02:49:58 +0000 2024,negara komitmen kuat menanggulangi korupsi timah t jangankorbankan uangrakyat,"The state is strongly committed to tackling tin corruption, don't sacrifice people's money"
@tommpratama Tegakkan hukum untuk mencegah korupsi timah terulang. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:49:56 +0000 2024,tegakkan hukum mencegah korupsi timah terulang jangankorbankan uangrakyat,"enforce the law to prevent tin corruption from recurring, don't sacrifice people's money"
Korupsi timah aib besar bagi bangsa ini. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/38unk53Imu,0,0,Sat May 25 02:49:54 +0000 2024,korupsi timah aib bangsa jangankorbankan uangrakyat,trillion corruption scandal tin sector warning state officials not to sacrifice people's money
Rakyat merugi karena dana 271 triliun dari sektor timah hilang akibat korupsi #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/EI35fttey6,0,0,Sat May 25 02:49:54 +0000 2024,rakyat merugi dana triliun sektor timah hilang akibat korupsi jangankorbankan uangrakyat,"trillion tin corruption is an obstacle to national progress, don't sacrifice people's money"
Kejahatan korupsi timah sebesar 271 triliun harus dihentikan #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:49:30 +0000 2024,kejahatan korupsi timah triliun dihentikan jangankorbankan uangrakyat,The people lost trillions of funds in the tin sector due to corruption. Don't sacrifice the people's money.
Skandal korupsi 271 triliun di sektor timah harus menjadi peringatan keras bagi pejabat negara. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/gaeMGOhHrt,0,0,Sat May 25 02:49:29 +0000 2024,skandal korupsi triliun sektor timah peringatan kera pejabat negara jangankorbankan uangrakyat,"trillion tin corruption is an obstacle to national progress, don't sacrifice people's money"
Korupsi 271 triliun timah adalah penghambat kemajuan bangsa #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/2fRPihNpT8,0,0,Sat May 25 02:49:28 +0000 2024,korupsi triliun timah penghambat kemajuan bangsa jangankorbankan uangrakyat,"thoroughly investigate the tin corruption, get to the root of it, don't sacrifice people's money"
@putriii_bungsuu Usut tuntas kasus korupsi timah ini sampai ke akar-akarnya! #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:49:28 +0000 2024,usut tunta korupsi timah akarakarnya jangankorbankan uangrakyat,"thoroughly investigate the tin corruption, get to the root of it, don't sacrifice people's money"
Korupsi 271 triliun dalam industri timah adalah bentuk pengkhianatan terhadap negara. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/swt4gPSdCl,0,0,Sat May 25 02:49:26 +0000 2024,korupsi triliun industri timah bentuk pengkhianatan negara jangankorbankan uangrakyat,"trillion rupiah corruption in tin industry is a form of state betrayal, don't sacrifice people's money"
Korupsi timah 271T ancaman nyata bagi keadilan sosial. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/zRDD4bvFbm,0,0,Sat May 25 02:49:26 +0000 2024,korupsi timah t ancaman nyata keadilan sosial jangankorbankan uangrakyat,"Tin corruption is a real threat to social justice, don't sacrifice people's money"
Korupsi dalam industri timah harus dihentikan segera untuk kebaikan bersama #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:49:25 +0000 2024,korupsi industri timah dihentikan kebaikan jangankorbankan uangrakyat,keep quiet tin corruption t don't sacrifice people's money
Kasus korupsi timah 271T memalukan nama bangsa ini! #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/oUtXXx9cjz,0,0,Sat May 25 02:49:24 +0000 2024,korupsi timah t memalukan nama bangsa jangankorbankan uangrakyat,"Tin corruption is a disgrace to the nation's name, don't sacrifice people's money"
Korupsi timah 271T bukti nyata ketidakadilan di negeri ini. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:49:22 +0000 2024,korupsi timah t bukti nyata ketidakadilan negeri jangankorbankan uangrakyat,tin corruption crime don't sacrifice people's money
@JumatiB Korupsi timah hukum harus tegas. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:49:19 +0000 2024,korupsi timah hukum jangankorbankan uangrakyat,"Tin corruption is a disgrace to the nation's name, don't sacrifice people's money"
Kita tidak boleh diam atas korupsi timah 271T. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:49:19 +0000 2024,diam korupsi timah t jangankorbankan uangrakyat,Tin corruption is real evidence of the country's injustice. Don't sacrifice people's money.
@putriii_bungsuu Korupsi timah adalah kejahatan luar biasa! #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:49:17 +0000 2024,korupsi timah kejahatan jangankorbankan uangrakyat,"Tin corruption destroys people's hopes for justice, don't sacrifice people's money"
Korupsi timah 271T menghancurkan harapan rakyat akan keadilan. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:49:14 +0000 2024,korupsi timah t menghancurkan harapan rakyat keadilan jangankorbankan uangrakyat,corruption of tin law do not sacrifice people's money
@JumatiB Korupsi timah hukum harus dijalankan. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:49:14 +0000 2024,korupsi timah hukum dijalankan jangankorbankan uangrakyat,Tin corruption is a serious threat to the country's progress. Don't sacrifice people's money.
Korupsi timah 271T ancaman serius bagi kemajuan negara. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/cydfRH92JT,0,0,Sat May 25 02:49:14 +0000 2024,korupsi timah t ancaman seriu kemajuan negara jangankorbankan uangrakyat,"trillions in losses due to tin corruption are a heavy burden on the state, don't sacrifice people's money"
Kerugian sebesar 271 triliun akibat korupsi timah adalah beban yang berat bagi negara. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:49:14 +0000 2024,kerugian triliun akibat korupsi timah beban berat negara jangankorbankan uangrakyat,"corruption of tin law is carried out, don't sacrifice people's money"
Negara harus menunjukkan integritas dalam menangani kasus korupsi timah 271T! #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/deznhTrD4e,0,0,Sat May 25 02:49:13 +0000 2024,negara integrita menangani korupsi timah t jangankorbankan uangrakyat,trillion tin corruption warning do not sacrifice people's money
Korupsi timah merugikan rakyat saatnya bergerak bersama! #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/T3cyY5sQbS,0,0,Sat May 25 02:49:12 +0000 2024,korupsi timah merugikan rakyat bergerak jangankorbankan uangrakyat,"Tin corruption is detrimental to the people, move, don't sacrifice people's money"
Timah 271T: Membuat Indonesia terpuruk dalam masalah korupsi. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:49:10 +0000 2024,timah t indonesia terpuruk korupsi jangankorbankan uangrakyat,integrity state handles tin corruption t don't sacrifice people's money
Kasus korupsi timah 271 triliun harus menjadi peringatan bagi semua pihak #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:49:09 +0000 2024,korupsi timah triliun peringatan jangankorbankan uangrakyat,"tin t indonesia is in a slump due to corruption, don't sacrifice people's money"
Jangan biarkan kasus korupsi timah 271T terlupakan begitu saja! #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/TmYjE4IbXn,0,0,Sat May 25 02:49:03 +0000 2024,biarkan korupsi timah t terlupakan jangankorbankan uangrakyat,"let tin corruption be forgotten, don't sacrifice people's money"
Pelaku korupsi timah 271T harus dihukum seberat-beratnya demi keadilan. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/fCUI1RKBui,0,0,Sat May 25 02:49:02 +0000 2024,pelaku korupsi timah t dihukum seberatberatnya keadilan jangankorbankan uangrakyat,Tin corruption perpetrators must be punished as severely as possible. Justice should not sacrifice people's money.
Korupsi timah merugikan negara 271 triliun mari bersama kita tegakkan kebenaran. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/QVqkAjLtQd,0,0,Sat May 25 02:49:01 +0000 2024,korupsi timah merugikan negara triliun mari tegakkan kebenaran jangankorbankan uangrakyat,harmed by tin corruption t don't sacrifice people's money
Korupsi timah 271 triliun: tindakan yang merugikan kesejahteraan rakyat. #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/FwSTWD92q2,0,0,Sat May 25 02:49:00 +0000 2024,korupsi timah triliun tindakan merugikan kesejahteraan rakyat jangankorbankan uangrakyat,harmed by tin corruption t don't sacrifice people's money
Penegak hukum harus bekerja keras tanpa kenal lelah dalam mengungkap kasus korupsi timah 271 triliun #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/Af7kqpYdP8,0,0,Sat May 25 02:48:59 +0000 2024,penegak hukum kera kenal lelah mengungkap korupsi timah triliun jangankorbankan uangrakyat,trillion lost tin corruption destroys public trust don't sacrifice people's money
Siapa yang paling dirugikan oleh korupsi timah 271T? Kita semua! #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/2FAdvqDPrA,0,0,Sat May 25 02:48:58 +0000 2024,dirugikan korupsi timah t jangankorbankan uangrakyat,harmed by tin corruption t don't sacrifice people's money
271 triliun hilang: Korupsi timah menghancurkan kepercayaan publik. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:48:54 +0000 2024,triliun hilang korupsi timah menghancurkan kepercayaan publik jangankorbankan uangrakyat,"Tin corruption costs the country trillions, let's uphold the truth, don't sacrifice people's money"
@JumatiB Korupsi timah keadilan harus ditegakkan. #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:48:54 +0000 2024,korupsi timah keadilan ditegakkan jangankorbankan uangrakyat,Corruption leads to justice being upheld without sacrificing people's money
@tommpratama Pelaku korupsi timah layak mendapat hukuman berat ini tuntutan rakyat! #AdiliKasus271T JanganKorbankan UangRakyat,0,0,Sat May 25 02:48:54 +0000 2024,pelaku korupsi timah layak hukuman berat tuntutan rakyat jangankorbankan uangrakyat,"Tin corruption is a serious threat, let's stop it, don't sacrifice people's money"
Korupsi timah adalah ancaman serius mari bersama hentikan mereka! #AdiliKasus271T JanganKorbankan UangRakyat https://t.co/cqbFBXPlrH,1,0,Sat May 25 02:48:52 +0000 2024,korupsi timah ancaman seriu mari hentikan jangankorbankan uangrakyat,"Stop the trillion-dollar tin corruption crime, don't sacrifice people's money"
